"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","confidence","inside_published_operating_range"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","-2","86.65","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","-1","89.37","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","0","92.15","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","1","94.99","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","2","97.89","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","3","100.86","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","4","103.9","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","5","107","manufacturer_test_point","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","6","108.4","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","7","109.8","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","8","111.2","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","9","112.6","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","10","114","manufacturer_test_point","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","11","115.4","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","12","116.8","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","13","118.2","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","14","119.6","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","15","121","manufacturer_test_point","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","16","122.8","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","17","124.6","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","18","126.4","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","19","128.2","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","20","130","manufacturer_test_point","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","21","131","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","22","132","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","23","133","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","24","134","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","25","135","manufacturer_test_point","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","26","139.2","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","27","143.4","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","28","147.6","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","29","151.8","interpolated_manufacturer_grid","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","30","156","manufacturer_test_point","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","31","159.82","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","32","163.71","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","33","167.66","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","34","171.68","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","35","175.76","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","36","179.91","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","37","184.13","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","38","188.42","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","39","192.78","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Green Power Gas 135 PSI — siliconé","asg-ultrair-green-135-silicone","40","197.21","extrapolated_propane_ratio","135","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-15","64.05","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-14","66.29","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-13","68.58","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-12","70.94","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-11","73.36","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-10","75.84","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-9","78.38","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-8","80.99","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-7","83.66","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-6","86.39","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-5","89.19","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-4","92.05","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-3","94.99","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-2","97.99","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","-1","101.06","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","0","104.2","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","1","107.42","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","2","110.7","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","3","114.06","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","4","117.49","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","5","121","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","6","122.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","7","123.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","8","125.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","9","126.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","10","128","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","11","129.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","12","130.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","13","132.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","14","133.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","15","135","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","16","136.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","17","137.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","18","139.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","19","140.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","20","142","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","21","146.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","22","150.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","23","155.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","24","159.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","25","164","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","26","165.4","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","27","166.8","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","28","168.2","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","29","169.6","interpolated_manufacturer_grid","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","30","171","manufacturer_test_point","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","31","175.19","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","32","179.45","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","33","183.78","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","34","188.18","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","35","192.66","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","36","197.21","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","37","201.84","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","38","206.54","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","39","211.32","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Orange Medium Power 164 PSI — sec","asg-ultrair-orange-164-dry","40","216.17","extrapolated_propane_ratio","164","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-15","67.75","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-14","70.12","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-13","72.55","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-12","75.05","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-11","77.61","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-10","80.23","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-9","82.92","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-8","85.67","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-7","88.5","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-6","91.39","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-5","94.35","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-4","97.38","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-3","100.48","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-2","103.66","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","-1","106.91","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","0","110.23","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","1","113.63","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","2","117.11","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","3","120.66","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","false"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","4","124.29","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","5","128","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","6","129.4","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","7","130.8","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","8","132.2","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","9","133.6","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","10","135","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","11","136.4","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","12","137.8","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","13","139.2","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","14","140.6","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","15","142","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","16","145","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","17","148","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","18","151","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","19","154","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","20","157","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","21","161.2","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","22","165.4","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","23","169.6","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","24","173.8","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","25","178","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","26","179.4","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","27","180.8","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","28","182.2","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","29","183.6","interpolated_manufacturer_grid","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","30","185","manufacturer_test_point","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","31","189.53","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","32","194.14","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","33","198.83","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","34","203.59","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","35","208.43","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","36","213.36","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","37","218.36","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","38","223.45","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","39","228.62","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"ASG Ultrair","Red High Power 178 PSI — sec","asg-ultrair-red-178-dry","40","233.87","extrapolated_propane_ratio","178","25","manufacturer_grid_piecewise_linear","high","true"
"Nimrod Tactical","Blue Light Performance 116 PSI","nimrod-blue-116","-15","40.54","estimated_propane_ratio","116","20","anchor_scaled_propane_antoine_nist","high","false"
"Nimrod Tactical","Blue Light Performance 116 PSI","nimrod-blue-116","-14","41.96","estimated_propane_ratio","116","20","anchor_scaled_propane_antoine_nist","high","false"
"Nimrod Tactical","Blue Light Performance 116 PSI","nimrod-blue-116","-13","43.42","estimated_propane_ratio","116","20","anchor_scaled_propane_antoine_nist","high","false"
"Nimrod Tactical","Blue Light Performance 116 PSI","nimrod-blue-116","-12","44.91","estimated_propane_ratio","116","20","anchor_scaled_propane_antoine_nist","high","false"
